ISBN,bookTitle,bookAuthor,yearOfPublication,publisher,imageUrlS,imageUrlM,imageUrlL,weighted_rating,avg_rating,num_ratings
0452268060,How the Garcia Girls Lost Their Accents ,Julia Alvarez,1992,Plume Books,http://images.amazon.com/images/P/0452268060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452268060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452268060.01.LZZZZZZZ.jpg,7.375559376641872,7.25,48.0
0743467523,Dreamcatcher,Stephen King,2003,Pocket,http://images.amazon.com/images/P/0743467523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743467523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743467523.01.LZZZZZZZ.jpg,7.373870334909531,7.254901960784314,51.0
0609610597,The Shelters of Stone ,JEAN M. AUEL,2002,Crown,http://images.amazon.com/images/P/0609610597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.LZZZZZZZ.jpg,7.366344818514815,7.258620689655173,58.0
0671011367,Deja Dead,Kathy Reichs,1998,Pocket,http://images.amazon.com/images/P/0671011367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671011367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671011367.01.LZZZZZZZ.jpg,7.363003438977685,7.25,56.0
044023722X,A Painted House,John Grisham,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,7.360787787272836,7.338078291814947,281.0
0515132187,The Villa,Nora Roberts,2002,Jove Books,http://images.amazon.com/images/P/0515132187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132187.01.LZZZZZZZ.jpg,7.357622322835891,7.25,60.0
0671867172,The Lottery Winner : Alvirah And Willy Stories,Mary Higgins Clark,1995,Pocket,http://images.amazon.com/images/P/0671867172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867172.01.LZZZZZZZ.jpg,7.356716097509793,7.224489795918367,49.0
0425177173,Atlantis Found,Clive Cussler,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425177173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425177173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425177173.01.LZZZZZZZ.jpg,7.356716097509793,7.224489795918367,49.0
0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg,7.355890415487015,7.327510917030568,229.0
0385497466,The Brethren,JOHN GRISHAM,2000,Doubleday,http://images.amazon.com/images/P/0385497466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385497466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385497466.01.LZZZZZZZ.jpg,7.353415001390763,7.245901639344262,61.0
0553582135,Final Target,Iris Johansen,2002,Bantam Books,http://images.amazon.com/images/P/0553582135.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582135.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582135.01.LZZZZZZZ.jpg,7.35117240413266,7.226415094339623,53.0
0553275976,The Bonfire of the Vanities,Tom Wolfe,1988,Bantam Books,http://images.amazon.com/images/P/0553275976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.LZZZZZZZ.jpg,7.350503438977684,7.232142857142857,56.0
0316780375,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books,http://images.amazon.com/images/P/0316780375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316780375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316780375.01.LZZZZZZZ.jpg,7.349305524630404,7.241935483870968,62.0
074343627X,Dreamcatcher,Stephen King,2001,Pocket,http://images.amazon.com/images/P/074343627X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074343627X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074343627X.01.LZZZZZZZ.jpg,7.347798941679787,7.276595744680851,94.0
0767900383,Under the Tuscan Sun,Frances Mayes,1997,Broadway,http://images.amazon.com/images/P/0767900383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767900383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767900383.01.LZZZZZZZ.jpg,7.347349746104234,7.256756756756757,74.0
0440224624,The Loop,Nicholas Evans,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440224624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.LZZZZZZZ.jpg,7.346176236027344,7.228070175438597,57.0
0385503822,The Summons,John Grisham,2002,Doubleday Books,http://images.amazon.com/images/P/0385503822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503822.01.LZZZZZZZ.jpg,7.343818894032175,7.280373831775701,107.0
0373218397,Summer Pleasures,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373218397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.LZZZZZZZ.jpg,7.343432501688784,7.195652173913044,46.0
0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg,7.343240715411571,7.2592592592592595,81.0
0312291639,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,http://images.amazon.com/images/P/0312291639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312291639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312291639.01.LZZZZZZZ.jpg,7.335289398524685,7.293413173652695,167.0
0345413873,Monster : A Novel ,JONATHAN KELLERMAN,2000,Ballantine Books,http://images.amazon.com/images/P/0345413873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413873.01.LZZZZZZZ.jpg,7.333892709975205,7.1875,48.0
0345435168,Open House ,Elizabeth Berg,2001,Ballantine Books,http://images.amazon.com/images/P/0345435168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345435168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345435168.01.LZZZZZZZ.jpg,7.333796265726608,7.222222222222222,63.0
0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,http://images.amazon.com/images/P/0142000205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142000205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142000205.01.LZZZZZZZ.jpg,7.333596569400097,7.27906976744186,129.0
0345378490,Congo,Michael Crichton,1995,Ballantine Books,http://images.amazon.com/images/P/0345378490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345378490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg,7.328198976378809,7.255102040816326,98.0
044651862X,The Celestine Prophecy ,James Redfield,1994,Warner Books,http://images.amazon.com/images/P/044651862X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044651862X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044651862X.01.LZZZZZZZ.jpg,7.323336199148072,7.222222222222222,72.0
0440241073,The Summons,John Grisham,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440241073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.LZZZZZZZ.jpg,7.32160837106346,7.285,200.0
0425167313,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg,7.316213422296999,7.211267605633803,71.0
0802130208,A Confederacy of Dunces ,John Kennedy Toole,1987,Grove Press,http://images.amazon.com/images/P/0802130208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.LZZZZZZZ.jpg,7.312261022776504,7.202898550724638,69.0
034540288X,The Lost World,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg,7.306117976183594,7.22680412371134,97.0
0446607711,The Simple Truth,David Baldacci,1999,Warner Books,http://images.amazon.com/images/P/0446607711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446607711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446607711.01.LZZZZZZZ.jpg,7.3043072799774045,7.163636363636364,55.0
0786885688,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg,7.298300799129946,7.185714285714286,70.0
037570504X,"Breath, Eyes, Memory",Edwidge Danticat,1998,Vintage Books USA,http://images.amazon.com/images/P/037570504X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.LZZZZZZZ.jpg,7.293870334909533,7.137254901960785,51.0
034538475X,The Tale of the Body Thief ,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/034538475X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034538475X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034538475X.01.LZZZZZZZ.jpg,7.281055044896622,7.188888888888889,90.0
1576737330,The Prayer of Jabez: Breaking Through to the Blessed Life,Bruce Wilkinson,2000,Multnomah,http://images.amazon.com/images/P/1576737330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1576737330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1576737330.01.LZZZZZZZ.jpg,7.275946016206012,7.088888888888889,45.0
0451156609,The Tommyknockers,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451156609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451156609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451156609.01.LZZZZZZZ.jpg,7.27313409210318,7.16,75.0
0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA,http://images.amazon.com/images/P/0375707972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375707972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375707972.01.LZZZZZZZ.jpg,7.266510503658077,7.206896551724138,145.0
0375703063,A Virtuous Woman ,Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.LZZZZZZZ.jpg,7.2663325964331005,7.109090909090909,55.0
0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam,http://images.amazon.com/images/P/0553579606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553579606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553579606.01.LZZZZZZZ.jpg,7.263687830502826,7.096153846153846,52.0
0684867621,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner,http://images.amazon.com/images/P/0684867621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.LZZZZZZZ.jpg,7.262384227597796,7.116666666666666,60.0
0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA,http://images.amazon.com/images/P/0312421273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421273.01.LZZZZZZZ.jpg,7.260836199148072,7.138888888888889,72.0
0684848783,Tis : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684848783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684848783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684848783.01.LZZZZZZZ.jpg,7.257824506120939,7.142857142857143,77.0
0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper),http://images.amazon.com/images/P/0399144463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399144463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399144463.01.LZZZZZZZ.jpg,7.254739255422938,7.155555555555556,90.0
0345446860,Back When We Were Grownups : A Novel ,ANNE TYLER,2002,Ballantine Books,http://images.amazon.com/images/P/0345446860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345446860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345446860.01.LZZZZZZZ.jpg,7.250437773024074,7.117647058823529,68.0
0440224675,Hannibal,Thomas Harris,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg,7.248322200945719,7.158415841584159,101.0
0451204530,Code to Zero,Ken Follett,2001,Signet Book,http://images.amazon.com/images/P/0451204530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg,7.247127056413902,7.061224489795919,49.0
0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA,http://images.amazon.com/images/P/0375725784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375725784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375725784.01.LZZZZZZZ.jpg,7.244287351894135,7.180555555555555,144.0
0156628708,Mrs Dalloway,Virginia Woolf,1990,Harvest Books,http://images.amazon.com/images/P/0156628708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156628708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156628708.01.LZZZZZZZ.jpg,7.234289287249544,7.056603773584905,53.0
0671708635,Seven Habits Of Highly Effective People,Stephen R. Covey,1990,Free Press,http://images.amazon.com/images/P/0671708635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671708635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671708635.01.LZZZZZZZ.jpg,7.197898356818616,7.0,52.0
038529929X,Hannibal,Thomas Harris,1999,Del Sol Press,http://images.amazon.com/images/P/038529929X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg,7.192824039977113,7.0,54.0
038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.LZZZZZZZ.jpg,7.188709119037822,7.016393442622951,61.0
0679735771,American Psycho ,Bret Easton Ellis,2000,Vintage Books USA,http://images.amazon.com/images/P/0679735771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735771.01.LZZZZZZZ.jpg,7.177725001496391,6.9818181818181815,55.0
0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg,7.176809034606848,7.063157894736842,95.0
0743211383,Dreamcatcher,Stephen King,2001,Scribner,http://images.amazon.com/images/P/0743211383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.LZZZZZZZ.jpg,7.160991050842159,6.964912280701754,57.0
006016848X,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,1992,HarperCollins Publishers,http://images.amazon.com/images/P/006016848X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006016848X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006016848X.01.LZZZZZZZ.jpg,7.148645371829813,6.947368421052632,57.0
0316781142,The Last Time They Met : A Novel,Anita Shreve,2001,"Little, Brown",http://images.amazon.com/images/P/0316781142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781142.01.LZZZZZZZ.jpg,7.143336608550177,6.95,60.0
0451183665,A Case of Need,Michael Crichton,1994,Signet Book,http://images.amazon.com/images/P/0451183665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.LZZZZZZZ.jpg,7.14165029550841,6.950819672131147,61.0
0452282829,We Were the Mulvaneys,Joyce Carol Oates,1996,Plume,http://images.amazon.com/images/P/0452282829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg,7.141351381093342,7.057553956834532,139.0
067088300X,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,http://images.amazon.com/images/P/067088300X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.LZZZZZZZ.jpg,7.122859950185866,6.95945945945946,74.0
0385720106,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg,7.11140944532011,7.0,111.0
0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,7.111359722951943,7.021739130434782,138.0
038533334X,Charming Billy,Alice McDermott,1999,Delta,http://images.amazon.com/images/P/038533334X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533334X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533334X.01.LZZZZZZZ.jpg,7.067203668242865,6.803921568627451,51.0
0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425172546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425172546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425172546.01.LZZZZZZZ.jpg,7.066319409450195,6.807692307692308,52.0
0316899984,"River, Cross My Heart",Breena Clarke,1999,Little Brown &amp; Company,http://images.amazon.com/images/P/0316899984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316899984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316899984.01.LZZZZZZZ.jpg,7.045396349642863,6.830769230769231,65.0
0312983271,Full House ,Janet Evanovich,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.LZZZZZZZ.jpg,7.044089599403028,6.920353982300885,113.0
0374129983,The Corrections,Jonathan Franzen,2001,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374129983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374129983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374129983.01.LZZZZZZZ.jpg,7.035767942567233,6.80327868852459,61.0
0140293248,The Girls' Guide to Hunting and Fishing,Melissa Bank,2000,Penguin Books,http://images.amazon.com/images/P/0140293248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140293248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140293248.01.LZZZZZZZ.jpg,7.00021309586357,6.909090909090909,165.0
0316781266,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books,http://images.amazon.com/images/P/0316781266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781266.01.LZZZZZZZ.jpg,6.981512029417122,6.7926829268292686,82.0
0671693816,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.LZZZZZZZ.jpg,6.975503438977684,6.696428571428571,56.0
0399149325,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,2002,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399149325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399149325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399149325.01.LZZZZZZZ.jpg,6.930144719974857,6.574468085106383,47.0
042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group,http://images.amazon.com/images/P/042516098X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.LZZZZZZZ.jpg,6.9095485808888055,6.640625,64.0
031298328X,Full Tilt ,Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/031298328X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031298328X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031298328X.01.LZZZZZZZ.jpg,6.907203668242865,6.568627450980392,51.0
0385511612,Bleachers,John Grisham,2003,Doubleday,http://images.amazon.com/images/P/0385511612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385511612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385511612.01.LZZZZZZZ.jpg,6.888166072634846,6.648648648648648,74.0
0380730138,Vinegar Hill ,A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg,6.885312169187742,6.685393258426966,89.0
1573229326,How to Be Good,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229326.01.LZZZZZZZ.jpg,6.851877149361053,6.673076923076923,104.0
0140244824,Songs in Ordinary Time ,Mary McGarry Morris,1996,Penguin Books,http://images.amazon.com/images/P/0140244824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140244824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140244824.01.LZZZZZZZ.jpg,6.8226697235357205,6.53030303030303,66.0
0446516538,Slow Waltz in Cedar Bend,Robert James Waller,1993,Warner Books,http://images.amazon.com/images/P/0446516538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446516538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446516538.01.LZZZZZZZ.jpg,6.8113550691650655,6.42,50.0
0451203895,4 Blondes,Candace Bushnell,2002,Signet Book,http://images.amazon.com/images/P/0451203895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203895.01.LZZZZZZZ.jpg,6.276845725239669,5.653846153846154,52.0
080213825X,Four Blondes,Candace Bushnell,2001,Grove Press,http://images.amazon.com/images/P/080213825X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080213825X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080213825X.01.LZZZZZZZ.jpg,6.115900963054036,5.444444444444445,54.0
0425182908,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182908.01.LZZZZZZZ.jpg,5.916213422296999,5.338028169014085,71.0
0971880107,Wild Animus,Rich Shapero,2004,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,4.51907483490614,4.3907056798623065,581.0
